id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
994798313061925451,Rental unit in Cape Town · 2 bedrooms · 2 beds · 2 baths,533068076,Host Agents,,Ward 54,-33.93465847331183,18.378383818188315,Entire home/apt,26957,1,1,2023-10-29,0.49,1,359,1,
992424270196724783,Villa in Cape Town · 3 bedrooms · 3 beds · 2 baths,58310960,Christine,,Ward 54,-33.954612210809366,18.38819216151207,Entire home/apt,12857,4,0,,,1,164,0,
992443625986923330,Home in Cape Town · 3 bedrooms · 3 beds · 2.5 baths,457623290,Rael,,Ward 54,-33.9213116,18.389148,Entire home/apt,10143,7,0,,,1,270,0,
994799782179078936,Rental unit in Cape Town · 2 bedrooms · 3 beds · 1 bath,495703688,Theresa,,Ward 23,-33.7830071,18.4550673,Entire home/apt,2200,3,0,,,2,117,0,
994850902172432030,Guest suite in Cape Town · ★4.80 · 1 bedroom · 1 bed · 1 private bath,540333119,Jean,,Ward 64,-34.125628,18.4486031,Private room,2900,1,5,2023-12-19,2.46,4,326,5,
992499344284512012,Home in Cape Town · 3 bedrooms · 3 beds · 2 baths,91055807,Sion,,Ward 23,-33.8120871,18.4843088,Entire home/apt,5500,3,2,2023-11-28,1.54,2,343,2,
992508450398787624,Cottage in Cape Town · 1 bedroom · 1 bed · 2 baths,75867155,Belinda,,Ward 59,-33.9772868,18.4590318,Entire home/apt,2000,7,0,,,4,4,0,
994873954049688365,Rental unit in Cape Town · 1 bedroom · 1 bed · 1 bath,81060532,Quintin,,Ward 54,-33.910709,18.3985719,Entire home/apt,998,2,1,2023-12-13,1,1,0,1,
992530114094352893,Home in Cape Town · 3 bedrooms · 4 beds · 3 baths,173518333,Misha,,Ward 83,-34.1097044,18.8254633,Entire home/apt,2700,10,0,,,2,251,0,
992533577358253261,Rental unit in Cape Town · 1 bedroom · 1 bed · 1 bath,539791058,Ngoni,,Ward 10,-33.9064237,18.5872794,Entire home/apt,954,2,0,,,1,332,0,
994899412933426938,Home in Cape Town · 4 bedrooms · 3 beds · 2 baths,133933851,Monika,,Ward 73,-34.0177804,18.4560809,Entire home/apt,5557,7,0,,,1,179,0,
992553469430802744,Home in Cape Town · 4 bedrooms · 5 beds · 3 baths,183907959,Salomien,,Ward 61,-34.155245720230845,18.415136887065074,Entire home/apt,1743,5,1,2023-12-26,1,1,235,1,
992625730617673519,Rental unit in Cape Town · ★4.78 · 3 bedrooms · 3 beds · 2 baths,83829724,Amanda,,Ward 54,-33.9118177,18.3910953,Entire home/apt,7705,2,8,2023-12-23,2.93,4,0,8,
994919343505177552,Rental unit in Cape Town · 2 bedrooms · 2 beds · 2 baths,76574144,Louise,,Ward 54,-33.91863260927187,18.38710706681013,Entire home/apt,2707,1,0,,,24,31,0,
994931152800085907,Rental unit in Cape Town · 2 bedrooms · 2 beds · 1.5 baths,39441621,Yana,,Ward 77,-33.92732994482678,18.401490997144027,Entire home/apt,2500,6,1,2023-12-22,1,1,35,1,
992697962002951550,Rental unit in Cape Town · 1 bedroom · 1 bed · 1 bath,159396706,Andrew,,Ward 77,-33.92695440000001,18.4095496,Entire home/apt,2800,4,1,2023-10-26,0.47,1,178,1,
992799850895338739,Home in Cape Town · 3 bedrooms · 5 beds · 1 bath,288821449,Saadia,,Ward 22,-33.9455421,18.6304796,Entire home/apt,936,1,0,,,2,262,0,
992850989772485022,Rental unit in Cape Town · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,61181699,Waleed,,Ward 54,-33.9158583,18.3876646,Entire home/apt,2850,1,4,2023-11-19,1.46,5,0,4,
993045196303751314,Rental unit in Cape Town · 2 bedrooms · 3 beds · 2 baths,482013563,Wilna,,Ward 107,-33.8221854,18.4778088,Entire home/apt,3499,5,1,2023-10-21,0.44,16,315,1,
994981463025994080,Rental unit in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1 bath,540372398,Brandon,,Ward 23,-33.8097465,18.4704708,Entire home/apt,2625,2,4,2023-12-06,2.55,1,340,4,
993151545176272866,Rental unit in Cape Town · Studio · 2 beds · 1 bath,17203604,Shadley,,Ward 77,-33.9208407,18.4165819,Entire home/apt,2856,2,1,2023-11-04,0.55,18,166,1,
993154315453117381,Rental unit in Cape Town · 2 bedrooms · 3 beds · 1 bath,539934195,Giovanni,,Ward 85,-34.1241111,18.8323622,Entire home/apt,1771,2,0,,,2,78,0,
993167350085132821,Rental unit in Cape Town · 1 bedroom · 1 bed · 1 bath,539934195,Giovanni,,Ward 85,-34.1241111,18.8323622,Entire home/apt,1160,2,0,,,2,19,0,
995028388944449676,Rental unit in Cape Town · ★4.56 · 1 bedroom · 1 bed · 1 bath,126118757,Walmar,,Ward 115,-33.91851,18.42603,Entire home/apt,1436,1,9,2023-12-18,3.80,1,265,9,
993182081094486891,Rental unit in Cape Town · 2 bedrooms · 2 beds · 1 bath,539940591,Mellany,,Ward 102,-33.863863908783884,18.6962903290987,Entire home/apt,1550,2,0,,,1,256,0,
993186808561774022,Rental unit in Cape Town · 2 bedrooms · 2 beds · 1 bath,539941464,Juhan,,Ward 83,-34.11844122244696,18.828700586212985,Entire home/apt,2586,1,0,,,1,205,0,
993196381073189395,Rental unit in Cape Town · 1 bedroom · 1 bed · Half-bath,34560275,Yvette,,Ward 23,-33.811762637657026,18.472126814788318,Entire home/apt,1821,2,0,,,4,190,0,
993213865233627302,Home in Cape Town · 4 bedrooms · 4 beds · 4 baths,266007776,Jo,,Ward 4,-33.861608290547096,18.48966440855029,Entire home/apt,7900,1,1,2023-11-25,0.91,21,270,1,
995303757210259796,Home in Cape Town · 3 bedrooms · 5 beds · 2 baths,91428883,Sherna,,Ward 64,-34.08900819999999,18.4756642,Entire home/apt,2000,4,2,2023-12-19,2,9,121,2,
995324781486023002,Rental unit in Cape Town · Studio · 1 bed · 1 bath,540443358,Propr,,Ward 115,-33.9176714,18.4215188,Entire home/apt,2691,2,1,2023-12-20,1,1,258,1,
993220648973221067,Rental unit in Cape Town · ★4.25 · Studio · 1 bed · 1 bath,539947601,Propr,,Ward 115,-33.9176714,18.4215188,Entire home/apt,2070,2,4,2023-11-15,1.48,1,324,4,
993224291745319292,Guesthouse in Cape Town · 2 bedrooms · 2 beds · 1 bath,273697893,Stonehurst Guesthouse,,Ward 54,-33.91090190000001,18.3961648,Private room,1750,1,2,2023-12-24,0.98,10,262,2,
995334804028981470,Home in Cape Town · 5 bedrooms · 7 beds · 4.5 baths,540442055,Dylan,,Ward 74,-34.02528442604739,18.367667052778867,Entire home/apt,9900,14,0,,,2,159,0,
995345469593062003,Rental unit in Cape Town · 1 bedroom · 1 bed · 1.5 shared baths,322674508,Dave,,Ward 84,-34.07398777043016,18.855213039596798,Private room,1300,1,0,,,6,306,0,
993284348005048005,Home in Cape Town · ★5.0 · 4 bedrooms · 4 beds · 4 baths,225771569,Nicole,,Ward 73,-34.01952782019357,18.463689524385547,Entire home/apt,1721,2,5,2023-12-26,2.50,1,105,5,
993287665294342457,Cottage in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,50960649,Mallorie,,Ward 61,-34.1326803,18.3415063,Entire home/apt,1038,2,2,2023-11-29,1.54,2,207,2,
993296743858900867,Home in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1 bath,12980138,Toni,,Ward 77,-33.94171,18.41123,Entire home/apt,1157,2,3,2023-12-19,3,1,118,3,
995345472590595033,Rental unit in Cape Town · 1 bedroom · 2 beds · 1.5 shared baths,322674508,Dave,,Ward 84,-34.07273557859412,18.85542652507625,Private room,1300,1,0,,,6,284,0,
995345475919511057,Guesthouse in Cape Town · 1 bedroom · 2 beds · 1.5 shared baths,322674508,Dave,,Ward 84,-34.07241776409902,18.855841988015978,Private room,1300,1,0,,,6,328,0,
995345479222464463,Guesthouse in Cape Town · 1 bedroom · 2 beds · 1.5 shared baths,322674508,Dave,,Ward 84,-34.07211752476267,18.854251352497254,Private room,1300,1,0,,,6,321,0,
995345483256789204,Chalet in Cape Town · 1 bedroom · 1 bed · 1.5 shared baths,322674508,Dave,,Ward 84,-34.071908778944916,18.854159903317527,Private room,850,1,0,,,6,328,0,
995345485877014463,Guesthouse in Cape Town · 1 bedroom · 2 beds · 1.5 shared baths,322674508,Dave,,Ward 84,-34.07194711293415,18.854348108074085,Private room,1100,1,0,,,6,329,0,
995345826914340284,Rental unit in Cape Town · 1 bedroom · 1 bed · 1 bath,185308070,LaStay,,Ward 115,-33.92303612366267,18.41483539636347,Entire home/apt,2288,1,0,,,114,40,0,
995350661223169703,Rental unit in Cape Town · ★3.89 · 2 bedrooms · 2 beds · 1 bath,343077874,Toussaint,,Ward 115,-33.92704955827249,18.424280165224,Entire home/apt,1380,1,9,2023-12-03,3.75,5,204,9,
995357670150023627,Rental unit in Cape Town · ★4.75 · 2 bedrooms · 2 beds · 2 baths,39174880,Rest Easy,,Ward 54,-33.9219018,18.3806645,Entire home/apt,12696,2,4,2023-11-27,1.76,38,23,4,
995362537765079960,Home in Cape Town · 3 bedrooms · 3 beds · 3 baths,227294171,Pieter,,Ward 100,-34.1558373873114,18.88757062601716,Entire home/apt,1950,28,0,,,3,234,0,
995409762952441155,Home in Cape Town · 1 bedroom · 1 bed · 1 bath,496709187,Karen,,Ward 59,-33.9655066,18.4714253,Entire home/apt,1000,7,0,,,13,99,0,
993318866907002226,Rental unit in Cape Town · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,539969013,Gregory,,Ward 64,-34.12576393574795,18.449012147968777,Entire home/apt,2750,2,5,2023-12-24,2.73,1,152,5,
995429010532529005,Rental unit in Cape Town · 2 bedrooms · 2 beds · 2.5 baths,538169627,Daniel,,Ward 54,-33.95662370971067,18.387240525332977,Entire home/apt,4400,4,0,,,8,0,0,
993348991872202649,Rental unit in Cape Town · 1 bedroom · 1 bed · 1 bath,533407102,Vernon,,Ward 59,-33.974931,18.4660313,Entire home/apt,1000,2,0,,,1,1,0,
995478206376939199,Rental unit in Cape Town · 1 bedroom · 1 bed · 1 bath,54575074,Jonathan,,Ward 57,-33.93572255400442,18.458509237044403,Entire home/apt,920,28,0,,,41,0,0,
995497114641554903,Rental unit in Cape Town · 2 bedrooms · 2 beds · 2 baths,20600730,Mandy & Dean,,Ward 115,-33.91436862983439,18.42153838711183,Entire home/apt,3670,5,0,,,76,6,0,
995510231886967715,Rental unit in Cape Town · 1 bedroom · 1 bed · 1 bath,540481765,Natalie,,Ward 59,-33.9683753,18.4695301,Entire home/apt,993,2,1,2023-11-17,0.71,1,308,1,
993373920877166792,Home in Cape Town · 4 bedrooms · 4 beds · 3 baths,67919716,Claudia,,Ward 71,-34.06026036404601,18.437177538871765,Entire home/apt,6500,3,0,,,1,9,0,
995517653361459965,Rental unit in Cape Town · ★4.43 · 2 bedrooms · 2 beds · 1 bath,369636918,Luna,,Ward 115,-33.92179,18.42015,Entire home/apt,3076,2,7,2023-12-15,3.39,100,324,7,
995579247716113673,Rental unit in Cape Town · ★5.0 · 3 bedrooms · 3 beds · 2 baths,39174880,Rest Easy,,Ward 54,-33.9219018,18.3806645,Entire home/apt,12486,2,6,2023-12-13,2.95,38,0,6,
995598839310946703,Home in Cape Town · 2 bedrooms · 2 beds · 2.5 baths,34496867,Antje,,Ward 69,-34.09912765174744,18.367162359833504,Entire home/apt,10000,1,0,,,11,0,0,
995702889984199839,Rental unit in Cape Town · ★4.44 · 1 bedroom · 1 bed · 1 bath,539058933,Susan,,Ward 85,-34.119221394146145,18.841383205310052,Entire home/apt,914,1,9,2023-12-15,3.55,1,235,9,
993459630110067385,Rental unit in Cape Town · ★New · 2 bedrooms · 2 beds · 2.5 baths,540003446,André,,Ward 83,-34.106689592013346,18.820121653481028,Entire home/apt,,5,0,,,1,147,0,
993465400441454369,Condo in Cape Town · ★New · 3 bedrooms · 4 beds · 1.5 baths,266251580,Donna-Lee,,Ward 74,-34.04439385273675,18.360647875112278,Entire home/apt,3950,3,0,,,1,355,0,
993469309571495468,Home in Cape Town · 5 bedrooms · 6 baths,84468448,Alexis,,Ward 77,-33.9397022,18.4150968,Entire home/apt,16514,1,0,,,7,264,0,
995727204432050786,Home in Cape Town · Studio · 1 bed · 1 bath,540543107,Shenaaz,,Ward 4,-33.870407,18.5026233,Private room,650,1,1,2023-12-03,1,1,146,1,
995990614582992834,Home in Cape Town · 5 bedrooms · 5 beds · 5.5 baths,48303994,Nicki,,Ward 62,-34.010510788359156,18.45142361460634,Entire home/apt,33480,7,0,,,48,320,0,
996055614523755733,Home in Cape Town · 4 bedrooms · 4 beds · 4 baths,538986505,Sarah-Jayne,,Ward 54,-33.94058365678288,18.374741105450582,Entire home/apt,29375,2,0,,,7,254,0,
993479992176227563,Rental unit in Cape Town · 2 bedrooms · 3 beds · 1 bath,511040579,Nyakallo,,Ward 77,-33.9182759,18.4115863,Entire home/apt,1883,1,1,2023-10-16,0.41,1,97,1,
996059097378391627,Rental unit in Cape Town · 2 bedrooms · 2 beds · 2 baths,500459957,Marieth,,Ward 115,-33.90867738149703,18.394342052114872,Entire home/apt,3457,1,2,2023-12-03,1.82,1,140,2,
993500475713358903,Rental unit in Cape Town · 1 bedroom · 1 bed · 1 bath,105435759,Timtex Investments,,Ward 57,-33.94520788057207,18.467332617844093,Entire home/apt,2014,1,0,,,2,83,0,
993532703831868484,Home in Cape Town · 1 bedroom · 1 bed · 1 bath,7865066,Sofie,,Ward 74,-34.02351164318672,18.37345820913467,Entire home/apt,1171,2,2,2023-12-18,1.62,3,257,2,
993538874733253583,Rental unit in Cape Town · 1 bedroom · 1 bed · 1 bath,369636918,Luna,,Ward 115,-33.9263901,18.4131822,Entire home/apt,1694,2,2,2023-11-10,1.02,100,334,2,
996102579683406984,Guesthouse in Cape Town · 1 bedroom · 1 bed · 1 bath,248161893,Jessica,,Ward 62,-33.98619415912368,18.44379767069685,Private room,9775,2,0,,,16,174,0,
993557285936869364,Rental unit in Cape Town · Studio · 1 bed · 1 bath,29047749,Chantel,,Ward 83,-34.107587961554984,18.8305769420648,Entire home/apt,1439,2,2,2023-12-01,0.98,18,186,2,
993562988349929274,Rental unit in Cape Town · 1 bedroom · 1 bed · 1 bath,369636918,Luna,,Ward 115,-33.9294146,18.4292098,Entire home/apt,2167,2,2,2023-12-23,1.71,100,357,2,
996148066902450907,Home in Cape Town · 2 bedrooms · 2 beds · 1 bath,136036521,Jessica,,Ward 58,-33.98785625709084,18.47501177340746,Entire home/apt,2779,3,1,2023-12-17,1,1,182,1,
993596122173599427,Rental unit in Cape Town · 1 bedroom · 1 bed · 1 bath,405431936,Home Next,,Ward 115,-33.92537384965101,18.444893050635212,Entire home/apt,1944,1,2,2023-11-18,0.76,11,258,2,
993599728661773318,Rental unit in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1 bath,255727382,Celso,,Ward 54,-33.9118304,18.3892035,Entire home/apt,1556,3,4,2023-12-23,1.85,24,169,4,
993825457638180251,Rental unit in Cape Town · Studio · 1 bed · 1 bath,53419956,Janina,,Ward 115,-33.92609,18.41593,Entire home/apt,1286,1,1,2023-10-28,0.48,29,44,1,
993888620446203298,Home in Cape Town · 4 bedrooms · 4 beds · 4.5 baths,23276018,Baki,,Ward 54,-33.94784985694313,18.382771509742625,Entire home/apt,29999,14,0,,,38,0,0,
996153052208274006,Rental unit in Cape Town · ★4.67 · Studio · 1 bed · 1 bath,79746831,Joshua,,Ward 71,-34.06181607180707,18.438620099499037,Entire home/apt,1150,2,3,2023-12-18,1.34,1,240,3,
993901761898813243,Rental unit in Cape Town · ★4.50 · 1 bedroom · 1 bed · 1 bath,540112004,Rozanne,,Ward 115,-33.91596311768374,18.420514424613273,Entire home/apt,2286,2,3,2023-12-15,2.25,2,0,3,
996176951662688477,Rental unit in Cape Town · 1 bedroom · 1 bed · 1 bath,541202861,Cassius,,Ward 115,-33.9089893,18.41217,Entire home/apt,3304,1,2,2023-12-07,0.85,5,230,2,
996187330048765829,Rental unit in Cape Town · ★4.0 · 1 bedroom · 1 bed · 1 bath,437836003,Perch,,Ward 57,-33.9355202,18.4574949,Entire home/apt,2171,1,4,2023-12-11,2.86,49,82,4,
993907382139103459,Rental unit in Cape Town · ★4.86 · 1 bedroom · 1 bed · 1 bath,540112004,Rozanne,,Ward 115,-33.914196656846144,18.420468359019647,Entire home/apt,2500,2,7,2023-12-06,3.09,2,87,7,
993918324789962915,Rental unit in Cape Town · ★3.67 · 1 bedroom · 1 bed · 1 bath,281646889,Scotty,,Ward 115,-33.9241702,18.4224489,Entire home/apt,2764,2,3,2023-11-18,1.76,103,331,3,
996215038336541349,Guesthouse in Cape Town · 1 bedroom · 1 bed · 1 bath,248161893,Jessica,,Ward 62,-33.98725765280149,18.442080726568335,Private room,8625,2,0,,,16,269,0,
996217103665647885,Rental unit in Cape Town · 1 bedroom · 1 bed · 1 bath,10754592,Ina + Gustav,,Ward 77,-33.937311249837634,18.405582599999995,Entire home/apt,1329,2,1,2023-12-02,1,1,183,1,
993937207619256237,Rental unit in Cape Town · ★5.0 · 2 bedrooms · 3 beds · 2 baths,540118335,Dylan,,Ward 115,-33.9106402,18.3992775,Entire home/apt,5251,2,3,2023-12-23,1.13,1,254,3,
996220224279684151,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,21473703,Aurora,,Ward 54,-33.911641520538986,18.391273689563345,Entire home/apt,2640,1,0,,,1,265,0,
993956420239600946,Rental unit in Cape Town · Studio · 1 bed · 1 bath,23599148,Michael & Kirstin,,Ward 54,-33.95414792021472,18.387511019551397,Entire home/apt,1147,4,0,,,13,1,0,
993958426106706716,Rental unit in Cape Town · ★4.33 · Studio · 1 bed · 1 bath,540122461,Propr,,Ward 54,-33.9245134,18.3829444,Entire home/apt,2339,3,3,2023-12-22,1.88,1,360,3,
996222804274768900,Home in Cape Town · 6 bedrooms · 6 beds · 6 baths,185884086,Paul,,Ward 54,-33.9455714,18.3841828,Entire home/apt,50000,7,0,,,19,355,0,
996240067550148386,Rental unit in Cape Town · 2 bedrooms · 2 beds · 2 baths,540635844,Propr,,Ward 115,-33.914382140133235,18.41905364590406,Entire home/apt,4636,2,0,,,1,270,0,
993965848639857424,Home in Cape Town · 4 bedrooms · 4 beds · 4.5 baths,35196069,Erna,,Ward 23,-33.7951309,18.4603623,Entire home/apt,9000,7,0,,,1,11,0,
996247819208151315,Home in Cape Town · 2 bedrooms · 2 beds · 1 bath,369620037,Jannah,,Ward 58,-33.98939013821405,18.472121839194873,Entire home/apt,1300,3,0,,,1,30,0,
993971036326063100,Rental unit in Cape Town · ★4.33 · 3 bedrooms · 4 beds · 1 bath,540124877,Propr,,Ward 54,-33.9150616,18.3946458,Entire home/apt,4802,3,3,2023-12-11,1.17,1,322,3,
993995141605827600,Rental unit in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1 bath,161702732,Dhey,,Ward 55,-33.891,18.51485,Entire home/apt,2300,2,3,2023-12-15,1.53,15,33,3,
994003825957920370,Home in Cape Town · 3 bedrooms · 3 beds · 2 baths,41692966,Esme,,Ward 83,-34.10218083221261,18.827353461901865,Entire home/apt,2160,7,1,2023-11-11,0.64,1,206,1,
994022396484955211,Rental unit in Cape Town · ★4.67 · 1 bedroom · 1 bed · 1 bath,447507612,Brendon,,Ward 115,-33.9322303,18.4081553,Entire home/apt,1970,1,4,2023-11-19,1.62,68,0,4,
994026280986985641,Guesthouse in Cape Town · Studio · 1 bed · 1 bath,2516345,Jaco,,Ward 54,-33.9142232,18.3898092,Private room,1300,1,0,,,83,244,0,
994056450698934233,Rental unit in Cape Town · 3 bedrooms · 3 beds · 3.5 baths,540145987,Propr,,Ward 115,-33.9113601,18.4028009,Entire home/apt,4968,2,2,2023-10-29,0.80,1,346,2,
996264098478001669,Guesthouse in Cape Town · 1 bedroom · 1 bed · 1 bath,248161893,Jessica,,Ward 62,-33.98588739881241,18.442515830080904,Private room,8625,2,0,,,16,269,0,
994062494304435558,Home in Cape Town · 3 bedrooms · 3 beds · 2 baths,540118440,Wendy,,Ward 69,-34.1020812,18.3878384,Entire home/apt,6800,3,0,,,1,188,0,
996277433676237185,Guesthouse in Cape Town · 1 bedroom · 1 bed · 1 bath,248161893,Jessica,,Ward 62,-33.98793,18.44373,Private room,9775,2,0,,,16,179,0,
996286909012644698,Guesthouse in Cape Town · 1 bedroom · 1 bed · 1 bath,248161893,Jessica,,Ward 62,-33.98780721003777,18.44412730843215,Private room,9775,2,0,,,16,179,0,
996811133387059173,Rental unit in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1 bath,107870708,Jean,,Ward 64,-34.096131185799884,18.47585709565641,Entire home/apt,980,3,4,2023-11-13,1.71,1,77,4,
994064563212696367,Rental unit in Cape Town · Studio · 1 bed · 1 bath,10070247,Mireya,,Ward 54,-33.9669702,18.3811744,Entire home/apt,2720,2,1,2023-12-13,1,1,79,1,
994066335268572878,Rental unit in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1 bath,218745884,Jayson,,Ward 54,-33.9185815,18.3868487,Entire home/apt,2225,2,3,2023-12-09,1.58,93,126,3,
994087227768386588,Rental unit in Cape Town · ★5.0 · 2 bedrooms · 2 beds · 1 bath,113962558,Marc,,Ward 23,-33.78240570700428,18.455289440950086,Entire home/apt,2791,2,3,2023-10-31,1.18,23,256,3,
996855070509815154,Rental unit in Cape Town · 1 bedroom · 2 beds · 1 bath,69337933,KayGrow Properties,,Ward 115,-33.920541673783326,18.4173067263528,Entire home/apt,3429,1,2,2023-11-17,0.91,2,262,2,
996865126976294611,Rental unit in Cape Town · 3 bedrooms · 3 beds · 2 baths,447507612,Brendon,,Ward 59,-33.98673431171066,18.467213969115086,Entire home/apt,6333,3,1,2023-11-05,0.56,68,0,1,
994095136227554093,Home in Cape Town · 4 bedrooms · 3.5 baths,306997320,Kurt,,Ward 59,-33.97993874068705,18.453621405271416,Entire home/apt,4500,1,0,,,1,59,0,
996870174139150899,Home in Cape Town · ★New · 3 bedrooms · 3 beds · 4.5 baths,83366768,Guido,,Ward 64,-34.1430473,18.4279524,Private room,1081,2,2,2023-12-22,2,1,167,2,
994111636264583872,Rental unit in Cape Town · 2 bedrooms · 3 beds · 1.5 baths,193695663,Sivan,,Ward 54,-33.913778106883434,18.38743634827445,Entire home/apt,1957,1,1,2023-12-27,1,2,198,1,
994112314456811799,Home in Cape Town · 3 bedrooms · 4 beds · 3.5 baths,64720477,Christina,,Ward 69,-34.1321235,18.3990921,Entire home/apt,13000,14,0,,,6,357,0,
